orderid,brand_name,product_name,sales_ammount,sales_date
0048423,Apple,iphoneSE,28376.87,2018-12-21
0048424,Samsung,galaxy11,76026.0,2019-04-22
0048425,Samsung,watch320,19539.04,2020-02-27
0048426,Nokia,Nk500,45037.65,2019-08-17
0048427,Apple,iphoneSE,13685.98,2019-08-11
0048428,Nokia,Nk400,88495.13,2020-03-22
0048429,Apple,IpadMax,48964.99,2019-06-05
0048430,Apple,IpadMax,1672.1,2020-02-15
0048431,Apple,iphone13,57991.44,2019-06-29
0048432,Samsung,galaxy13,25517.5,2018-06-18
0048433,Nokia,Nk500,96320.11,2019-05-01
0048434,Samsung,galaxy13,34186.7,2020-04-09
0048435,Apple,iphone13,85809.31,2020-03-28
0048436,Nokia,Nk400,12533.32,2019-06-02
0048437,Nokia,Nk500,10821.33,2018-09-22
0048438,Samsung,watch320,63538.37,2018-10-11
0048439,Samsung,galaxy10,59475.94,2018-07-13
0048440,Samsung,watch340,39745.14,2019-01-20
0048441,Samsung,watch320,68689.69,2019-11-16
0048442,Apple,iphon11,58283.09,2018-12-21
0048443,Samsung,galaxy10,93317.56,2019-01-26
0048444,Samsung,galaxy10,16002.46,2019-11-11
0048445,Apple,iphone12,21626.96,2019-11-22
0048446,Nokia,Nk500,28249.89,2018-09-07
0048447,Samsung,galaxy11,69711.39,2019-04-29
0048448,Apple,iphoneSE,55926.87,2019-11-10
0048449,Apple,iphone12,40625.56,2019-08-03
0048450,Apple,iphone12,70559.6,2020-01-12
0048451,Apple,Macbook512,11308.55,2019-08-06
0048452,Samsung,galaxy13,54933.99,2018-11-16
0048453,Apple,iphon11,1703.16,2020-04-04
0048454,Apple,iphoneSE,41122.28,2018-05-05
0048455,Samsung,galaxy13,32510.14,2020-02-03
0048456,Samsung,galaxy12,53396.39,2019-05-27
0048457,Apple,iphon11,81516.47,2018-09-22
0048458,Samsung,galaxy13,1640.41,2019-01-19
0048459,Apple,Macbook512,76439.36,2019-11-01
0048460,Apple,iphone13,94317.97,2019-11-20
0048461,Samsung,galaxy11,66112.24,2018-08-17
0048462,Samsung,galaxy12,63796.11,2018-09-12
0048463,Apple,Macbook512,5714.84,2018-09-01
0048464,Apple,Macbook512,64861.05,2018-10-13
0048465,Nokia,Nk500,29003.65,2018-10-06
0048466,Apple,IpadMini,96448.78,2019-11-08
0048467,Samsung,watch320,34388.56,2019-09-17
0048468,Nokia,Nk400,80978.82,2018-05-04
0048469,Samsung,watch320,8293.59,2019-08-14
0048470,Apple,IpadMax,72675.64,2018-07-21
0048471,Samsung,galaxy12,51277.13,2019-11-19
0048472,Samsung,galaxy10,29138.32,2018-10-24
0048473,Samsung,galaxy10,72241.6,2018-08-25
0048474,Apple,Macbook512,46053.92,2018-12-21
0048475,Samsung,watch340,83070.56,2019-05-09
0048476,Samsung,galaxy13,37094.32,2018-10-09
0048477,Samsung,watch320,83592.55,2019-08-13
0048478,Apple,iphoneSE,65870.9,2019-06-23
0048479,Apple,IpadMini,41719.46,2019-08-04
0048480,Samsung,watch320,60299.04,2018-08-22
0048481,Samsung,watch320,98257.83,2018-10-16
0048482,Nokia,Nk500,17526.9,2019-12-03
0048483,Samsung,galaxy12,67384.3,2019-12-24
0048484,Samsung,watch320,32036.03,2018-06-22
0048485,Apple,IpadMax,18516.86,2018-10-08
0048486,Apple,Macbook512,60073.72,2019-04-03
0048487,Apple,iphon11,15975.09,2020-01-19
0048488,Nokia,Nk320,57865.22,2019-02-04
0048489,Samsung,galaxy10,17563.42,2019-04-22
0048490,Samsung,watch320,6529.99,2019-04-06
0048491,Nokia,Nk320,70400.34,2019-08-07
0048492,Samsung,galaxy13,35091.78,2019-01-24
0048493,Samsung,galaxy10,23875.15,2019-02-18
0048494,Nokia,Nk320,35444.75,2020-02-21
0048495,Apple,IpadMax,17318.31,2019-11-12
0048496,Nokia,Nk400,6163.94,2018-09-16
0048497,Apple,IpadMax,90222.45,2019-06-17
0048498,Samsung,watch320,32692.66,2018-05-23
0048499,Apple,iphon11,83389.47,2018-06-22
0048500,Apple,iphone12,97915.55,2019-06-12
0048501,Nokia,Nk400,4688.9,2018-06-03
0048502,Samsung,galaxy10,36998.31,2018-08-10
0048503,Apple,Macbook512,34896.95,2019-12-19
0048504,Apple,iphoneSE,6665.92,2019-06-24
0048505,Samsung,galaxy10,68825.53,2019-11-29
0048506,Nokia,Nk500,14547.34,2019-11-19
0048507,Samsung,galaxy10,39252.37,2019-10-25
0048508,Apple,iphon11,17223.73,2019-12-31
0048509,Samsung,galaxy13,37590.18,2019-09-19
0048510,Nokia,Nk500,74412.01,2020-01-13
0048511,Samsung,galaxy10,764.05,2019-10-21
0048512,Samsung,galaxy10,30897.61,2019-01-27
0048513,Nokia,Nk500,34984.2,2018-10-19
0048514,Nokia,Nk400,26939.14,2020-02-18
0048515,Apple,IpadMax,7590.17,2019-11-07
0048516,Nokia,Nk320,8927.03,2019-08-18
0048517,Samsung,galaxy12,72000.34,2019-12-09
0048518,Nokia,Nk320,45150.59,2020-02-01
0048519,Samsung,galaxy12,31313.62,2018-12-10
0048520,Samsung,galaxy12,67914.12,2018-12-02
0048521,Samsung,watch340,54533.56,2018-09-10
0048522,Apple,iphone12,10379.48,2019-08-16
0048523,Apple,laptop256,70474.12,2018-10-26
0048524,Nokia,Nk400,66870.63,2019-11-26
0048525,Nokia,Nk500,46546.22,2018-12-27
0048526,Apple,iphone12,41125.71,2018-06-19
0048527,Apple,Macbook512,93062.47,2019-09-13
0048528,Nokia,Nk400,72260.78,2019-08-05
0048529,Apple,IpadMax,15499.67,2020-04-03
0048530,Samsung,galaxy10,66562.07,2019-01-29
0048531,Apple,Macbook512,90520.79,2018-09-19
0048532,Apple,iphone13,51283.55,2019-08-05
0048533,Nokia,Nk500,76448.73,2018-12-03
0048534,Nokia,Nk500,97143.59,2018-09-25
0048535,Apple,iphone12,95705.49,2018-10-07
0048536,Samsung,galaxy11,125.23,2018-12-26
0048537,Nokia,Nk320,98663.85,2019-12-17
0048538,Apple,Macbook512,75633.25,2018-08-29
0048539,Samsung,galaxy11,89178.62,2020-01-15
0048540,Samsung,watch340,34081.66,2020-02-25
0048541,Samsung,watch340,87203.61,2018-11-07
0048542,Apple,IpadMax,75231.1,2018-11-12
0048543,Apple,IpadMini,16609.39,2018-06-05
0048544,Samsung,galaxy10,38210.22,2020-01-18
0048545,Nokia,Nk320,22858.03,2018-06-12
0048546,Samsung,galaxy12,40910.23,2020-04-05
0048547,Nokia,Nk500,58992.95,2020-03-24
0048548,Apple,iphone13,25686.69,2019-09-01
0048549,Apple,iphone12,4697.2,2019-03-12
0048550,Nokia,Nk320,53489.25,2020-04-06
0048551,Samsung,watch320,65281.08,2019-08-21
0048552,Samsung,watch320,4637.82,2018-11-16
0048553,Nokia,Nk400,95208.92,2020-03-21
0048554,Samsung,watch320,6659.21,2018-10-15
0048555,Apple,laptop256,10914.53,2019-01-23
0048556,Samsung,galaxy11,18208.51,2018-07-09
0048557,Samsung,galaxy11,67090.05,2018-07-12
0048558,Samsung,galaxy13,98204.47,2019-01-23
0048559,Samsung,galaxy13,59507.79,2019-09-02
0048560,Apple,IpadMax,69055.23,2019-05-17
0048561,Apple,IpadMax,14604.16,2018-08-21
0048562,Samsung,galaxy10,27021.82,2018-06-13
0048563,Apple,iphoneSE,75286.67,2019-08-17
0048564,Nokia,Nk320,40677.31,2018-09-23
0048565,Apple,iphoneSE,81128.98,2019-06-06
0048566,Nokia,Nk400,34968.43,2019-05-12
0048567,Nokia,Nk400,85019.51,2018-12-29
0048568,Apple,iphone13,10127.84,2018-09-27
0048569,Nokia,Nk320,18357.54,2018-06-08
0048570,Samsung,watch340,82622.55,2019-03-28
0048571,Nokia,Nk500,27962.58,2018-12-11
0048572,Samsung,galaxy12,46418.12,2020-02-09
0048573,Apple,iphoneSE,49738.86,2018-11-13
0048574,Samsung,watch340,42303.61,2018-09-14
0048575,Apple,iphon11,55659.22,2020-04-07
0048576,Samsung,watch320,9683.84,2018-10-03
0048577,Nokia,Nk400,26021.72,2019-12-20
0048578,Apple,iphone12,48391.93,2020-03-22
0048579,Nokia,Nk320,78991.37,2018-11-02
0048580,Nokia,Nk400,17392.74,2019-08-23
0048581,Samsung,galaxy11,24529.65,2020-01-21
0048582,Samsung,galaxy11,13192.22,2019-02-08
0048583,Samsung,galaxy12,57433.52,2019-03-02
0048584,Nokia,Nk500,42261.82,2019-02-19
0048585,Nokia,Nk400,95053.27,2020-01-03
0048586,Samsung,watch340,38888.24,2019-12-04
0048587,Apple,iphone13,55857.98,2019-04-05
0048588,Nokia,Nk320,44689.99,2018-08-22
0048589,Samsung,galaxy10,34150.65,2020-02-06
0048590,Apple,iphone13,20256.76,2020-02-15
0048591,Samsung,galaxy11,26961.14,2019-11-13
0048592,Nokia,Nk400,11460.64,2020-02-12
0048593,Nokia,Nk320,90350.14,2020-03-15
0048594,Samsung,watch340,21034.0,2020-04-06
0048595,Samsung,watch320,82295.12,2019-03-12
0048596,Nokia,Nk500,93690.09,2019-12-12
0048597,Samsung,galaxy11,52900.44,2020-04-16
0048598,Apple,IpadMini,7146.16,2018-09-19
0048599,Nokia,Nk400,82398.26,2019-05-10
0048600,Nokia,Nk400,34368.95,2018-11-15
0048601,Apple,laptop256,57724.01,2019-12-16
0048602,Apple,laptop256,48303.8,2020-04-26
0048603,Apple,iphone12,8928.27,2019-10-08
0048604,Nokia,Nk400,71539.29,2019-09-29
0048605,Apple,Macbook512,64151.64,2018-05-11
0048606,Apple,IpadMini,48990.8,2018-10-20
0048607,Samsung,galaxy12,1999.13,2019-10-07
0048608,Samsung,watch340,2966.43,2019-05-30
0048609,Nokia,Nk500,84430.02,2019-08-31
0048610,Samsung,watch340,2115.51,2019-12-12
0048611,Apple,laptop256,87878.08,2018-07-19
0048612,Apple,laptop256,80039.49,2019-10-09
0048613,Apple,iphone13,75830.59,2019-01-08
0048614,Apple,iphone12,1805.76,2019-11-14
0048615,Nokia,Nk320,61514.56,2019-05-07
0048616,Apple,IpadMini,34756.54,2019-10-05
0048617,Nokia,Nk320,76093.03,2019-08-21
0048618,Samsung,galaxy11,86856.58,2019-01-11
0048619,Apple,IpadMini,79258.2,2020-04-18
0048620,Apple,Macbook512,36145.66,2019-12-04
0048621,Samsung,galaxy13,58761.41,2019-03-04
0048622,Apple,IpadMax,30600.64,2019-07-25
0048623,Samsung,watch340,24887.18,2020-04-20
0048624,Nokia,Nk500,32200.01,2018-09-06
0048625,Apple,iphoneSE,96796.89,2019-01-30
0048626,Nokia,Nk320,75803.91,2018-12-31
0048627,Samsung,watch320,19241.38,2018-11-05
0048628,Nokia,Nk320,1323.61,2020-02-02
0048629,Apple,laptop256,49489.81,2019-07-22
0048630,Nokia,Nk500,94693.54,2020-03-25
0048631,Samsung,galaxy13,79275.03,2019-12-16
0048632,Apple,IpadMax,77636.8,2018-11-20
0048633,Apple,iphone12,79880.61,2019-11-08
0048634,Samsung,watch320,90514.44,2019-01-02
0048635,Apple,iphoneSE,87180.03,2018-09-24
0048636,Apple,IpadMax,4768.53,2018-09-02
0048637,Samsung,galaxy10,22071.08,2018-10-27
0048638,Nokia,Nk320,57250.6,2018-05-10
0048639,Nokia,Nk400,4574.28,2019-01-16
0048640,Samsung,watch320,53636.69,2019-10-23
0048641,Apple,iphone12,80258.86,2020-04-05
0048642,Nokia,Nk400,19812.84,2019-05-12
0048643,Nokia,Nk320,22746.64,2020-01-03
0048644,Samsung,watch340,78941.87,2020-03-30
0048645,Samsung,watch340,50787.27,2019-07-29
0048646,Nokia,Nk400,25729.33,2019-03-10
0048647,Samsung,watch340,12997.85,2019-06-30
0048648,Samsung,galaxy11,64933.01,2019-03-11
0048649,Nokia,Nk400,90948.88,2018-12-28
0048650,Apple,iphone13,95181.37,2019-03-07
0048651,Samsung,galaxy11,34752.07,2018-11-27
0048652,Nokia,Nk320,36979.65,2018-12-16
0048653,Nokia,Nk320,51305.34,2018-10-24
0048654,Nokia,Nk320,64400.38,2018-10-14
0048655,Nokia,Nk320,39075.48,2019-04-08
0048656,Samsung,watch340,56702.41,2019-09-29
0048657,Samsung,galaxy12,10522.5,2018-09-30
0048658,Apple,iphoneSE,83812.46,2018-07-16
0048659,Apple,iphone12,17886.51,2019-09-14
0048660,Samsung,galaxy11,84100.95,2019-05-14
0048661,Samsung,watch320,8580.4,2018-05-22
0048662,Samsung,galaxy13,91318.15,2019-10-27
0048663,Nokia,Nk500,35131.22,2019-09-30
0048664,Nokia,Nk500,13433.04,2018-05-21
0048665,Nokia,Nk320,75964.39,2018-06-19
0048666,Samsung,watch320,38114.34,2018-10-30
0048667,Nokia,Nk400,77885.42,2019-06-17
0048668,Samsung,galaxy13,40136.89,2020-01-27
0048669,Apple,iphon11,40872.0,2020-03-11
0048670,Apple,iphone12,22203.39,2019-04-08
0048671,Samsung,galaxy13,64789.97,2019-05-11
0048672,Samsung,galaxy11,1821.83,2020-01-08
0048673,Nokia,Nk400,32788.15,2019-10-08
0048674,Nokia,Nk320,1018.23,2018-06-29
0048675,Nokia,Nk500,91050.91,2018-06-21
0048676,Samsung,watch340,11443.66,2020-02-03
0048677,Nokia,Nk500,65802.22,2018-05-01
0048678,Apple,laptop256,63243.08,2019-07-16
0048679,Nokia,Nk320,37511.4,2019-04-13
0048680,Samsung,galaxy12,40913.32,2020-02-25
0048681,Nokia,Nk500,22196.98,2019-03-25
0048682,Nokia,Nk500,93386.35,2020-01-26
0048683,Apple,iphoneSE,20012.7,2018-08-30
0048684,Apple,IpadMini,98671.01,2019-02-15
0048685,Samsung,galaxy10,62783.94,2019-07-03
0048686,Samsung,watch340,83144.91,2018-11-19
0048687,Apple,iphone13,17068.0,2018-08-26
0048688,Apple,iphone12,69592.79,2018-12-20
0048689,Apple,Macbook512,71646.81,2018-06-14
0048690,Apple,iphon11,56118.98,2020-04-24
0048691,Nokia,Nk500,20959.42,2020-04-23
0048692,Nokia,Nk400,4502.17,2019-08-19
0048693,Samsung,watch320,90255.44,2018-06-30
0048694,Samsung,galaxy11,98460.77,2020-02-10
0048695,Samsung,galaxy11,75449.35,2018-07-17
0048696,Samsung,galaxy11,74032.94,2018-10-30
0048697,Samsung,galaxy11,62005.14,2019-05-06
0048698,Apple,IpadMax,83177.14,2019-11-09
0048699,Samsung,galaxy11,4162.11,2018-06-28
0048700,Nokia,Nk400,99117.51,2019-09-11
0048701,Apple,Macbook512,14576.87,2020-01-21
0048702,Samsung,watch320,3583.24,2019-09-03
0048703,Nokia,Nk500,79100.41,2020-01-29
0048704,Apple,IpadMini,47294.85,2020-04-11
0048705,Samsung,galaxy13,57419.39,2020-01-05
0048706,Apple,IpadMini,67357.47,2019-11-15
0048707,Samsung,watch320,80983.46,2018-11-30
0048708,Nokia,Nk400,16017.29,2019-01-08
0048709,Nokia,Nk500,91310.51,2020-02-16
0048710,Samsung,galaxy12,87872.63,2018-09-24
0048711,Samsung,watch320,35494.09,2019-12-14
0048712,Apple,iphone13,79377.61,2019-06-08
0048713,Nokia,Nk320,14140.75,2018-11-07
0048714,Apple,IpadMax,99629.12,2018-06-14
0048715,Samsung,galaxy10,39950.89,2019-05-14
0048716,Nokia,Nk400,33747.16,2018-09-26
0048717,Apple,iphone13,90722.71,2019-04-07
0048718,Nokia,Nk400,6968.32,2020-03-20
0048719,Samsung,galaxy13,22630.58,2019-03-05
0048720,Nokia,Nk400,40772.46,2019-11-20
0048721,Apple,iphone12,32106.33,2018-10-23
0048722,Samsung,galaxy11,97318.63,2019-03-14
0048723,Samsung,galaxy13,45075.53,2018-08-20
0048724,Apple,laptop256,72142.71,2018-09-01
0048725,Nokia,Nk400,49832.11,2018-12-02
0048726,Apple,iphoneSE,53952.71,2019-08-22
0048727,Apple,iphon11,29277.36,2019-06-21
0048728,Nokia,Nk500,97143.4,2018-12-25
0048729,Nokia,Nk500,13242.82,2018-09-02
0048730,Samsung,galaxy13,5397.39,2018-06-20
0048731,Nokia,Nk400,84225.06,2018-08-15
0048732,Nokia,Nk500,73257.76,2019-07-18
0048733,Nokia,Nk400,40657.64,2018-09-12
0048734,Samsung,watch320,39297.74,2020-03-22
0048735,Samsung,galaxy13,92525.29,2018-06-26
0048736,Nokia,Nk500,68146.24,2018-06-20
0048737,Nokia,Nk500,75167.24,2019-10-02
0048738,Apple,iphoneSE,60280.03,2019-06-20
0048739,Apple,IpadMini,24710.21,2020-04-22
0048740,Apple,IpadMini,6251.97,2020-03-13
0048741,Apple,iphone12,69633.91,2020-04-20
0048742,Nokia,Nk500,16595.26,2020-04-15
0048743,Apple,laptop256,40098.02,2018-12-04
0048744,Nokia,Nk400,27799.2,2019-02-19
0048745,Nokia,Nk500,74693.31,2018-05-02
0048746,Nokia,Nk500,78667.94,2018-12-06
0048747,Nokia,Nk400,55820.57,2019-01-11
0048748,Samsung,galaxy12,49420.34,2019-09-10
0048749,Nokia,Nk500,27645.81,2019-12-29
0048750,Apple,laptop256,86561.39,2019-12-29
0048751,Apple,laptop256,48153.99,2018-12-18
0048752,Apple,iphone13,29785.76,2019-10-19
0048753,Nokia,Nk320,62141.02,2019-06-19
0048754,Apple,Macbook512,44729.39,2019-09-12
0048755,Samsung,galaxy11,71258.91,2020-01-15
0048756,Nokia,Nk320,69778.78,2019-03-05
0048757,Samsung,galaxy11,79560.17,2018-10-05
0048758,Samsung,galaxy10,6069.45,2018-11-04
0048759,Samsung,watch340,91009.84,2019-06-30
0048760,Samsung,galaxy12,69991.61,2020-03-12
0048761,Samsung,galaxy11,98441.46,2018-09-07
0048762,Nokia,Nk400,74742.0,2020-03-25
0048763,Apple,IpadMax,5461.85,2019-02-10
0048764,Nokia,Nk400,2649.17,2019-07-07
0048765,Nokia,Nk500,11873.1,2018-06-14
0048766,Apple,Macbook512,72879.52,2019-08-14
0048767,Nokia,Nk400,5478.06,2020-04-23
0048768,Samsung,galaxy11,28660.99,2019-12-12
0048769,Samsung,watch340,51341.27,2019-12-01
0048770,Samsung,watch320,51667.33,2019-05-05
0048771,Apple,laptop256,42100.59,2018-12-10
0048772,Samsung,watch320,46652.27,2018-06-13
0048773,Apple,Macbook512,70939.04,2019-12-11
0048774,Samsung,galaxy13,71778.1,2019-04-09
0048775,Nokia,Nk400,42008.5,2019-06-16
0048776,Samsung,galaxy13,32733.48,2020-03-06
0048777,Nokia,Nk400,63318.08,2020-04-30
0048778,Apple,IpadMax,4165.01,2019-02-19
0048779,Apple,iphoneSE,30151.36,2019-01-27
0048780,Samsung,watch340,16367.57,2019-08-20
0048781,Samsung,galaxy10,37999.17,2018-08-03
0048782,Samsung,galaxy10,98352.32,2019-02-17
0048783,Apple,IpadMini,7137.99,2019-08-06
0048784,Nokia,Nk500,73693.64,2019-07-18
0048785,Samsung,galaxy13,90092.38,2018-10-22
0048786,Nokia,Nk400,91884.66,2018-12-08
0048787,Nokia,Nk400,49423.5,2018-11-19
0048788,Nokia,Nk400,32358.9,2019-11-11
0048789,Nokia,Nk400,34387.31,2019-01-26
0048790,Nokia,Nk500,7437.11,2019-11-07
0048791,Nokia,Nk320,69193.71,2020-04-17
0048792,Nokia,Nk320,57991.07,2019-10-13
0048793,Apple,iphoneSE,72517.0,2019-10-10
0048794,Apple,laptop256,25542.33,2019-02-20
0048795,Nokia,Nk500,66055.93,2019-06-13
0048796,Samsung,galaxy12,46846.17,2018-09-01
0048797,Apple,iphoneSE,45241.41,2019-06-25
0048798,Apple,iphone12,76348.16,2019-09-14
0048799,Nokia,Nk320,95853.33,2019-05-20
0048800,Nokia,Nk400,38346.31,2020-03-29
0048801,Nokia,Nk500,9486.96,2019-03-29
0048802,Nokia,Nk320,67958.53,2020-03-31
0048803,Apple,iphoneSE,59470.53,2019-03-14
0048804,Nokia,Nk500,80052.41,2018-08-12
0048805,Nokia,Nk400,32262.11,2018-08-05
0048806,Apple,laptop256,58647.1,2019-12-04
0048807,Samsung,galaxy11,69905.98,2020-04-08
0048808,Nokia,Nk320,31825.16,2018-12-21
0048809,Nokia,Nk400,86411.51,2019-05-13
0048810,Apple,laptop256,48460.16,2018-12-03
0048811,Apple,iphoneSE,63253.02,2018-11-30
0048812,Samsung,watch320,37637.77,2018-12-14
0048813,Nokia,Nk320,11523.66,2018-11-05
0048814,Nokia,Nk320,78948.07,2019-01-21
0048815,Apple,iphoneSE,37826.39,2020-01-09
0048816,Nokia,Nk400,27524.15,2019-02-07
0048817,Samsung,watch340,37134.18,2018-06-09
0048818,Samsung,galaxy11,75038.76,2018-09-26
0048819,Nokia,Nk500,38707.42,2020-04-28
0048820,Apple,IpadMini,52622.13,2020-03-19
0048821,Nokia,Nk400,90178.67,2019-10-21
0048822,Samsung,watch320,51279.43,2018-05-12
0048823,Nokia,Nk500,76857.71,2018-07-06
0048824,Nokia,Nk400,24461.95,2018-08-10
0048825,Apple,IpadMax,62764.33,2019-04-29
0048826,Samsung,galaxy12,58954.32,2018-11-24
0048827,Samsung,watch320,75621.85,2020-01-03
0048828,Apple,iphone12,29924.41,2019-05-09
0048829,Samsung,galaxy13,57484.68,2019-02-25
0048830,Apple,iphoneSE,13540.57,2018-08-18
0048831,Samsung,galaxy13,28592.18,2019-05-18
0048832,Apple,Macbook512,30316.25,2019-12-15
0048833,Nokia,Nk500,9858.97,2018-06-01
0048834,Samsung,watch340,30551.02,2019-04-26
0048835,Apple,iphone12,43829.59,2020-01-22
0048836,Nokia,Nk500,84386.19,2018-05-19
0048837,Nokia,Nk400,47831.65,2019-07-04
0048838,Nokia,Nk320,5459.9,2018-07-17
0048839,Samsung,galaxy12,61696.14,2018-10-24
0048840,Apple,iphon11,60847.97,2018-09-08
0048841,Apple,IpadMax,15884.69,2019-06-16
0048842,Apple,laptop256,32298.92,2019-03-05
0048843,Samsung,galaxy13,24671.32,2018-06-15
0048844,Samsung,galaxy10,30449.38,2018-07-22
0048845,Nokia,Nk320,26577.4,2018-12-17
0048846,Apple,iphone13,71493.68,2019-07-21
0048847,Nokia,Nk400,6423.71,2019-06-22
0048848,Apple,Macbook512,98354.93,2020-01-14
0048849,Samsung,galaxy13,18842.65,2018-08-17
0048850,Nokia,Nk500,1574.52,2019-12-17
0048851,Nokia,Nk320,92083.29,2020-04-05
0048852,Nokia,Nk400,72800.44,2018-05-13
0048853,Nokia,Nk500,74863.28,2018-12-16
0048854,Samsung,galaxy12,21790.86,2018-09-19
0048855,Nokia,Nk400,72693.76,2019-11-04
0048856,Nokia,Nk320,96277.45,2018-09-03
0048857,Apple,IpadMax,25021.41,2019-06-28
0048858,Nokia,Nk400,33130.22,2018-09-18
0048859,Apple,iphone13,73297.69,2019-01-21
0048860,Nokia,Nk320,7498.75,2019-03-21
0048861,Samsung,galaxy10,65430.48,2019-10-10
0048862,Apple,IpadMax,66986.91,2019-07-26
0048863,Nokia,Nk400,21129.77,2020-02-27
0048864,Samsung,galaxy12,14685.25,2019-05-06
0048865,Apple,iphoneSE,17861.57,2019-09-29
0048866,Nokia,Nk320,29531.84,2018-05-29
0048867,Apple,iphone12,12695.73,2019-12-07
0048868,Apple,IpadMini,27144.11,2019-10-10
0048869,Nokia,Nk320,30042.32,2018-11-01
0048870,Samsung,galaxy10,48850.48,2018-09-29
0048871,Nokia,Nk400,59056.82,2019-10-01
0048872,Nokia,Nk320,99915.98,2019-07-18
0048873,Nokia,Nk500,9937.84,2019-08-20
0048874,Samsung,galaxy10,99353.23,2018-11-15
0048875,Nokia,Nk500,95987.64,2018-08-11
0048876,Samsung,galaxy10,15620.05,2019-10-11
0048877,Nokia,Nk500,21076.38,2018-07-13
0048878,Samsung,watch320,13719.78,2018-06-19
0048879,Samsung,galaxy10,720.56,2019-10-29
0048880,Apple,IpadMax,26565.3,2018-06-15
0048881,Apple,iphone12,90358.73,2019-02-23
0048882,Nokia,Nk400,29868.52,2019-12-15
0048883,Nokia,Nk500,68557.81,2018-12-29
0048884,Apple,iphone13,54450.57,2018-11-20
0048885,Nokia,Nk500,60226.13,2018-05-16
0048886,Nokia,Nk320,10141.05,2018-11-13
0048887,Apple,iphon11,30257.06,2020-01-05
0048888,Apple,iphoneSE,85084.22,2018-07-28
0048889,Nokia,Nk400,22620.18,2020-04-21
0048890,Samsung,galaxy12,85679.33,2019-07-18
0048891,Samsung,galaxy10,1231.39,2020-03-11
0048892,Nokia,Nk500,34900.84,2019-09-22
0048893,Nokia,Nk400,73257.2,2018-07-04
0048894,Samsung,galaxy11,22923.21,2018-10-17
0048895,Apple,IpadMini,12330.8,2019-12-19
0048896,Apple,IpadMini,29882.88,2019-10-24
0048897,Samsung,galaxy12,29538.54,2019-06-18
0048898,Nokia,Nk400,60276.27,2019-02-10
0048899,Apple,laptop256,60803.08,2019-10-05
0048900,Nokia,Nk320,25945.3,2019-10-05
0048901,Nokia,Nk400,86541.69,2019-12-06
0048902,Samsung,galaxy12,38136.66,2019-06-28
0048903,Nokia,Nk500,61809.72,2019-03-10
0048904,Nokia,Nk320,99402.95,2019-02-08
0048905,Samsung,galaxy12,36319.68,2019-12-13
0048906,Apple,IpadMax,13942.07,2019-05-14
0048907,Nokia,Nk320,30261.6,2019-02-02
0048908,Nokia,Nk400,96672.06,2018-09-05
0048909,Nokia,Nk400,64954.72,2018-09-13
0048910,Apple,IpadMax,21898.81,2020-04-12
0048911,Nokia,Nk400,55874.64,2020-04-11
0048912,Nokia,Nk500,15004.65,2018-06-25
0048913,Nokia,Nk400,80657.19,2019-02-18
0048914,Samsung,watch340,87617.53,2018-08-15
0048915,Nokia,Nk500,73277.83,2020-02-02
0048916,Nokia,Nk400,3856.05,2018-12-15
0048917,Nokia,Nk400,50332.31,2019-01-01
0048918,Samsung,galaxy10,67139.69,2019-12-13
0048919,Nokia,Nk500,318.09,2018-06-14
0048920,Samsung,galaxy13,24688.05,2020-01-23
0048921,Apple,iphoneSE,98949.88,2018-10-11
0048922,Nokia,Nk500,18211.64,2019-06-30
0048923,Nokia,Nk400,60337.65,2019-05-21
0048924,Nokia,Nk500,54508.13,2018-12-14
0048925,Nokia,Nk500,66129.71,2020-04-22
0048926,Samsung,watch320,40143.45,2018-06-25
0048927,Samsung,galaxy12,55739.7,2019-01-03
0048928,Apple,IpadMini,79906.84,2020-02-17
0048929,Samsung,galaxy10,26130.92,2019-11-01
0048930,Samsung,galaxy10,39939.74,2020-01-24
0048931,Apple,iphone13,12169.15,2019-01-16
0048932,Samsung,galaxy13,28048.15,2020-02-24
0048933,Nokia,Nk320,72312.42,2019-10-14
0048934,Nokia,Nk500,70979.37,2019-08-17
0048935,Apple,IpadMini,25988.31,2019-07-22
0048936,Nokia,Nk500,62903.63,2020-01-16
0048937,Samsung,galaxy10,68536.54,2018-07-22
0048938,Nokia,Nk320,64460.87,2019-11-07
0048939,Nokia,Nk400,50492.83,2018-07-27
0048940,Nokia,Nk400,16122.3,2018-12-05
0048941,Samsung,galaxy10,30000.17,2019-02-21
0048942,Samsung,galaxy11,93252.5,2019-06-28
0048943,Nokia,Nk500,50347.07,2018-06-29
0048944,Samsung,galaxy11,95079.84,2020-02-05
0048945,Nokia,Nk400,59093.76,2020-02-20
0048946,Samsung,watch340,67413.31,2019-02-03
0048947,Nokia,Nk500,43134.24,2018-11-04
0048948,Nokia,Nk500,36379.16,2019-10-04
0048949,Nokia,Nk400,60788.81,2019-11-27
0048950,Nokia,Nk500,41103.75,2019-12-18
0048951,Apple,iphone12,30794.65,2019-04-20
0048952,Samsung,galaxy13,97132.31,2019-02-06
0048953,Nokia,Nk500,32972.23,2018-09-20
0048954,Samsung,galaxy11,23118.59,2019-03-19
0048955,Apple,IpadMax,97383.94,2018-10-24
0048956,Nokia,Nk400,58299.31,2019-09-24
0048957,Nokia,Nk500,11370.72,2018-05-08
0048958,Apple,IpadMax,21043.15,2020-01-20
0048959,Nokia,Nk320,44975.47,2019-04-15
